Repeat,Generation,X1,X2,F(x)
34,30,-0.7811093308918888311609407537616789340972900390625,-1.406118867780573822301448672078549861907958984375,185.07559953621813519930583424866199493408203125,
34,40,-0.804913405050736940893330029211938381195068359375,-1.406118867780573822301448672078549861907958984375,185.8381660103113972581923007965087890625,
34,50,-0.800030518043794103277832618914544582366943359375,-1.406118867780573822301448672078549861907958984375,185.884400863651848112567677162587642669677734375,
Repeat,Generation,X1,X2,F(x)
35,0,6.1272602426184477053539012558758258819580078125,5.5074387731746394791798593359999358654022216796875,119.83826951609404432019800879061222076416015625,
35,10,4.855268177309834953803147072903811931610107421875,5.4930952925917448936843356932513415813446044921875,186.481904409661211730053764767944812774658203125,
35,20,4.857709620813306372610895778052508831024169921875,5.4821087968261235090494665200822055339813232421875,186.729366650906541735821519978344440460205078125,
35,30,4.857404440375372445259927189908921718597412109375,5.4830243381399252911023722845129668712615966796875,186.729860248122662369496538303792476654052734375,
35,40,4.857709620813306372610895778052508831024169921875,5.4827191577019913637514036963693797588348388671875,186.730581313753049244041903875768184661865234375,
35,50,4.858319981689174227312832954339683055877685546875,5.4827191577019913637514036963693797588348388671875,186.730700987129154100330197252333164215087890625,
Repeat,Generation,X1,X2,F(x)
36,0,-7.77401388570992590842934077954851090908050537109375,-0.986495765621423714719639974646270275115966796875,108.3457536824653715257227304391562938690185546875,
36,10,-7.73983367666132604512085890746675431728363037109375,-0.782635233081560244272623094730079174041748046875,183.762342887059816121109179221093654632568359375,
36,20,-7.70534828717479225446140844724141061305999755859375,-0.797894254978256611821052501909434795379638671875,186.697386352147759680519811809062957763671875,
36,30,-7.70534828717479225446140844724141061305999755859375,-0.797894254978256611821052501909434795379638671875,186.697386352147759680519811809062957763671875,
36,40,-7.71023117418173509207690585753880441188812255859375,-0.800335698481728030628801207058131694793701171875,186.722344467440876769614988006651401519775390625,
36,50,-7.70809491111619760062012574053369462490081787109375,-0.800335698481728030628801207058131694793701171875,186.730796749995903383023687638342380523681640625,
Repeat,Generation,X1,X2,F(x)
37,0,4.754558632791638927983512985520064830780029296875,-6.914015411612115968864600290544331073760986328125,112.618948910857653800121624954044818878173828125,
37,10,4.832684824902724329831471550278365612030029296875,-7.089494163424124195671538473106920719146728515625,185.165679057237269944380386732518672943115234375,
37,20,4.843671320668345714466340723447501659393310546875,-7.087968261234454558916695532388985157012939453125,186.207013040024349947998416610062122344970703125,
37,30,4.843671320668345714466340723447501659393310546875,-7.085221637293049212757978239096701145172119140625,186.2444332940785898244939744472503662109375,
37,40,4.843671320668345714466340723447501659393310546875,-7.085221637293049212757978239096701145172119140625,186.2444332940785898244939744472503662109375,
37,50,4.843671320668345714466340723447501659393310546875,-7.082169832913709939248292357660830020904541015625,186.24698268271441747856442816555500030517578125,
Repeat,Generation,X1,X2,F(x)
38,0,-1.5028610666056305689153305138461291790008544921875,9.511100938429844831034642993472516536712646484375,40.995694816122039583206060342490673065185546875,
38,10,-1.4534218356603343380584192345850169658660888671875,-0.7627985046158531901028254651464521884918212890625,181.8308783747937695807195268571376800537109375,
38,20,-1.4302281223773558593848065356723964214324951171875,-0.819562066071565453739822260104119777679443359375,185.8510099346286779109505005180835723876953125,
38,30,-1.4152742809185934191873457166366279125213623046875,-0.806134126802472650297204381786286830902099609375,186.429331051100717786539462395012378692626953125,
38,40,-1.4265659571221487311731834779493510723114013671875,-0.800030518043794103277832618914544582366943359375,186.7259080296818183342111296951770782470703125,
38,50,-1.4262607766842148038222148898057639598846435546875,-0.799420157167926248575895442627370357513427734375,186.726127979369977083479170687496662139892578125,
Repeat,Generation,X1,X2,F(x)
39,0,-0.11795223926146292114935931749641895294189453125,-0.7542534523537032242757049971260130405426025390625,110.0338907343762144819265813566744327545166015625,
39,10,-1.399710078583961347931108321063220500946044921875,-0.7600518806744478439441081718541681766510009765625,181.695559326558310431209974922239780426025390625,
39,20,-1.4470130464637218636880788835696876049041748046875,-0.7811093308918888311609407537616789340972900390625,184.815455353431588036983157508075237274169921875,
39,30,-1.4454871442740522269332359428517520427703857421875,-0.7808041504539549038099721656180918216705322265625,184.9374567345167861276422627270221710205078125,
39,40,-1.4259555962462808764712463016621768474578857421875,-0.7811093308918888311609407537616789340972900390625,185.916651159243684787725214846432209014892578125,
39,50,-1.4259555962462808764712463016621768474578857421875,-0.7811093308918888311609407537616789340972900390625,185.916651159243684787725214846432209014892578125,
Repeat,Generation,X1,X2,F(x)
40,0,-6.4806591897459373541323657264001667499542236328125,5.274280918593117206683018594048917293548583984375,64.4988827893232183896543574519455432891845703125,
40,10,-7.073319600213626046070203301496803760528564453125,4.859235523002976009365738718770444393157958984375,186.49874932733285959329805336892604827880859375,
40,20,-7.090409704737925977724444237537682056427001953125,4.858014801251240299961864366196095943450927734375,186.62550200452818671692511998116970062255859375,
40,30,-7.090104524299992050373475649394094944000244140625,4.858014801251240299961864366196095943450927734375,186.634618550653641477765631861984729766845703125,
40,40,-7.084306095979247430705072474665939807891845703125,4.856794079499504590557990013621747493743896484375,186.72578028911146930113318376243114471435546875,
40,50,-7.084000915541313503354103886522352695465087890625,4.858319981689174227312832954339683055877685546875,186.73020705713207689768751151859760284423828125,
Repeat,Generation,X1,X2,F(x)
41,0,-1.5678644998855570946716397884301841259002685546875,5.6527046616311888982409072923474013805389404296875,98.8589735486231262484579929150640964508056640625,
41,10,-1.377737087052718578661369974724948406219482421875,5.5526054779888607271232103812508285045623779296875,171.22882320073989603770314715802669525146484375,
41,20,-1.398489356832225638527233968488872051239013671875,5.4784466315709163808378434623591601848602294921875,185.023734015779979245053254999220371246337890625,
41,30,-1.4131380178530559277305655996315181255340576171875,5.4781414511329824534868748742155730724334716796875,186.34549895712819989057607017457485198974609375,
41,40,-1.4232089723048755303125290083698928356170654296875,5.4836346990157931458043094608001410961151123046875,186.7210052910717195118195377290248870849609375,
41,50,-1.4238193331807433850144661846570670604705810546875,5.4830243381399252911023722845129668712615966796875,186.72685644334677590450155548751354217529296875,
Repeat,Generation,X1,X2,F(x)
42,0,-7.82955672541390068630562382168136537075042724609375,-7.24910353246356908840652977232821285724639892578125,106.6672438640386673114335280843079090118408203125,
42,10,-7.71419851987487614763949750340543687343597412109375,-7.18776226443884969086184355546720325946807861328125,162.903095585853208149273996241390705108642578125,
42,20,-7.70748455024032974591818856424652040004730224609375,-7.18776226443884969086184355546720325946807861328125,162.972009883609274538684985600411891937255859375,
42,30,-7.70992599374380116472593726939521729946136474609375,-7.065995269703211789646957186050713062286376953125,186.049447611296699278682353906333446502685546875,
42,40,-7.70992599374380116472593726939521729946136474609375,-7.081254291599908157195386593230068683624267578125,186.713649315449544019429595209658145904541015625,
42,50,-7.70748455024032974591818856424652040004730224609375,-7.082169832913709939248292357660830020904541015625,186.72535907945126609774888493120670318603515625,
Repeat,Generation,X1,X2,F(x)
43,0,2.2822919050888845760027834330685436725616455078125,-1.4311436636911576414377123001031577587127685546875,37.42844416083795522354193963110446929931640625,
43,10,-0.820782787823301163143696612678468227386474609375,4.859235523002976009365738718770444393157958984375,185.8006804088835224320064298808574676513671875,
43,20,-0.788433661402304863941026269458234310150146484375,4.854657816433967099101209896616637706756591796875,186.39241794751120551154599525034427642822265625,
43,30,-0.802777141985199449436549912206828594207763671875,4.858319981689174227312832954339683055877685546875,186.71741301294770210006390698254108428955078125,
43,40,-0.800946059357595885330738383345305919647216796875,4.858319981689174227312832954339683055877685546875,186.729884305804574751164182089269161224365234375,
43,50,-0.800946059357595885330738383345305919647216796875,4.858319981689174227312832954339683055877685546875,186.729884305804574751164182089269161224365234375,
Repeat,Generation,X1,X2,F(x)
44,0,-7.065079728389410007594051421619951725006103515625,0.8558785381857010321482448489405214786529541015625,53.0023223060949106866246438585221767425537109375,
44,10,-0.805218585488670868244298617355525493621826171875,-1.4323643854428933508415866526775062084197998046875,186.556155062039437098064809106290340423583984375,
44,20,-0.800946059357595885330738383345305919647216796875,-1.4225986114290076756105918320827186107635498046875,186.715118245655077089395490474998950958251953125,
44,30,-0.800946059357595885330738383345305919647216796875,-1.4250400549324790944183405372314155101776123046875,186.730027452332393522738129831850528717041015625,
44,40,-0.800946059357595885330738383345305919647216796875,-1.4250400549324790944183405372314155101776123046875,186.730027452332393522738129831850528717041015625,
44,50,-0.800946059357595885330738383345305919647216796875,-1.4250400549324790944183405372314155101776123046875,186.730027452332393522738129831850528717041015625,
Repeat,Generation,X1,X2,F(x)
45,0,-1.5678644998855570946716397884301841259002685546875,-7.2857251850156412587011800496838986873626708984375,78.659826365982240758967236615717411041259765625,
45,10,-1.389944304570075672700113500468432903289794921875,-6.985732814526588896342218504287302494049072265625,163.779255317082714782372931949794292449951171875,
45,20,-1.4387731746395058252119270036928355693817138671875,-7.069962615396352845209548831917345523834228515625,185.895504941626228401219123043119907379150390625,
45,30,-1.4302281223773558593848065356723964214324951171875,-7.090714885175859905075412825681269168853759765625,186.5554975014425735935219563543796539306640625,
45,40,-1.4277866788738844405770578305236995220184326171875,-7.087357900358586704214758356101810932159423828125,186.681658414976453741473960690200328826904296875,
45,50,-1.4268711375600826585241520660929381847381591796875,-7.085526817730983140108946827240288257598876953125,186.714811417196330012302496470510959625244140625,
Repeat,Generation,X1,X2,F(x)
46,0,5.3981841763942934875331047805957496166229248046875,4.945601586938277449689849163405597209930419921875,154.4826175985662075618165545165538787841796875,
46,10,5.4647135118638896500442569958977401256561279296875,4.867475394827192047841890598647296428680419921875,185.795076359837111112938146106898784637451171875,
46,20,5.4860761425192645646120581659488379955291748046875,4.855878538185702808505084249190986156463623046875,186.697071413510030879479018040001392364501953125,
46,30,-7.083695735103379576003135298378765583038330078125,4.855878538185702808505084249190986156463623046875,186.7197775299881641331012360751628875732421875,
46,40,-7.082169832913709939248292357660830020904541015625,4.858014801251240299961864366196095943450927734375,186.7269577754312877004849724471569061279296875,
46,50,-7.082475013351643866599260945804417133331298828125,4.858014801251240299961864366196095943450927734375,186.72855430313614988335757516324520111083984375,
Repeat,Generation,X1,X2,F(x)
47,0,4.821393148699169017845633788965642452239990234375,5.3292133974212259062142038601450622081756591796875,134.0661764866512157823308371007442474365234375,
47,10,4.833905546654460039235345902852714061737060546875,5.4821087968261235090494665200822055339813232421875,185.381995890927868231301545165479183197021484375,
47,20,4.843671320668345714466340723447501659393310546875,5.4821087968261235090494665200822055339813232421875,186.24966154954717012515175156295299530029296875,
47,30,4.843671320668345714466340723447501659393310546875,5.4827191577019913637514036963693797588348388671875,186.2508730919420258942409418523311614990234375,
47,40,4.843671320668345714466340723447501659393310546875,5.4827191577019913637514036963693797588348388671875,186.2508730919420258942409418523311614990234375,
47,50,-7.70046540016784941684591103694401681423187255859375,5.4824139772640574364004351082257926464080810546875,186.586580711909618912613950669765472412109375,
Repeat,Generation,X1,X2,F(x)
48,0,6.040894178683146265029790811240673065185546875,-0.6434729533836875958741075010038912296295166015625,87.2976978469399540472295484505593776702880859375,
48,10,5.4982833600366216586508016916923224925994873046875,-1.403677424277102403493699966929852962493896484375,185.131797983497193627044907771050930023193359375,
48,20,5.4796673533226520902417178149335086345672607421875,-1.405508506904705967599511495791375637054443359375,185.806767530832757984171621501445770263671875,
48,30,5.4814984359502556543475293437950313091278076171875,-1.406118867780573822301448672078549861907958984375,185.880482447757088948492310009896755218505859375,
48,40,5.4811932555123217269965607556514441967010498046875,-1.4409094377050433166687071206979453563690185546875,186.147431787938188563202857039868831634521484375,
48,50,5.4824139772640574364004351082257926464080810546875,-1.4283970397497522952789950068108737468719482421875,186.70558550321078428169130347669124603271484375,
Repeat,Generation,X1,X2,F(x)
49,0,5.3728542000457775174027119646780192852020263671875,7.031509880216677998987506725825369358062744140625,41.9352695132122761378923314623534679412841796875,
49,10,-7.028763256275272652828789432533085346221923828125,-1.364003967345691847867783508263528347015380859375,171.72467873067904520212323404848575592041015625,
49,20,-7.026016632333867306670072139240801334381103515625,-1.401846341649498839387888438068330287933349609375,178.322375733814141085531446151435375213623046875,
49,30,-0.7795834287022191944060978130437433719635009765625,-1.403372243839168476142731378786265850067138671875,184.6808152567000433919019997119903564453125,
49,40,-7.073929961089493900772140477783977985382080078125,-1.401846341649498839387888438068330287933349609375,185.2593637784375459887087345123291015625,
49,50,-7.083390554665445648652166710235178470611572265625,-1.403677424277102403493699966929852962493896484375,185.6526726715497943587251938879489898681640625,
Repeat,Generation,X1,X2,F(x)
50,0,5.4763103685053788893810633453540503978729248046875,-7.71908140688181898525499491370283067226409912109375,186.366775235809456034985487349331378936767578125,
50,10,5.4763103685053788893810633453540503978729248046875,-7.70809491111619760062012574053369462490081787109375,186.63579956560312211877317167818546295166015625,
50,20,5.4811932555123217269965607556514441967010498046875,-7.70778973067826367326915715239010751247406005859375,186.724097347655032308466616086661815643310546875,
50,30,5.4830243381399252911023722845129668712615966796875,-7.70870527199206545532206291682086884975433349609375,186.730494914436093267795513384044170379638671875,
50,40,5.4830243381399252911023722845129668712615966796875,-7.70870527199206545532206291682086884975433349609375,186.730494914436093267795513384044170379638671875,
50,50,5.4827191577019913637514036963693797588348388671875,-7.70809491111619760062012574053369462490081787109375,186.73075072699106158324866555631160736083984375,
Repeat,Generation,X1,X2,F(x)
51,0,-1.6078431372549015776485248352400958538055419921875,-0.903181506065461547905215411446988582611083984375,104.1744497765841828140764846466481685638427734375,
51,10,-1.5028610666056305689153305138461291790008544921875,-0.809796292057679778508827439509332180023193359375,172.992465892760066026312415488064289093017578125,
51,20,-1.4222934309910737482596232439391314983367919921875,-0.803997863736935158840424264781177043914794921875,186.682275453811172383211669512093067169189453125,
51,30,-1.4232089723048755303125290083698928356170654296875,-0.799420157167926248575895442627370357513427734375,186.720523570370545485275215469300746917724609375,
51,40,-1.4250400549324790944183405372314155101776123046875,-0.798809796292058393873958266340196132659912109375,186.72584442001380011788569390773773193359375,
51,50,-1.4247348744945451670673719490878283977508544921875,-0.799420157167926248575895442627370357513427734375,186.7287543272121865811641328036785125732421875,
Repeat,Generation,X1,X2,F(x)
52,0,-8.7038986800946052113658879534341394901275634765625,-7.19447623407339609258315249462611973285675048828125,36.26850687400139605642834794707596302032470703125,
52,10,5.5123216601815823167953567462973296642303466796875,4.797894254978256611821052501909434795379638671875,176.69802095695786192663945257663726806640625,
52,20,5.4830243381399252911023722845129668712615966796875,4.843060959792477859764403547160327434539794921875,186.20938715354299120008363388478755950927734375,
52,30,5.4830243381399252911023722845129668712615966796875,4.843671320668345714466340723447501659393310546875,186.25086294883175241920980624854564666748046875,
52,40,5.4830243381399252911023722845129668712615966796875,4.843671320668345714466340723447501659393310546875,186.25086294883175241920980624854564666748046875,
52,50,5.4830243381399252911023722845129668712615966796875,4.843671320668345714466340723447501659393310546875,186.25086294883175241920980624854564666748046875,
Repeat,Generation,X1,X2,F(x)
53,0,-1.5150682841229876629540740395896136760711669921875,-0.6257724879835198095179293886758387088775634765625,113.5777002955039876042064861394464969635009765625,
53,10,-0.7612726024261835533479825244285166263580322265625,-7.6806286717021432508545331074856221675872802734375,181.626508894125294091281830333173274993896484375,
53,20,-0.803082322423133376787518500350415706634521484375,-7.6934462500953681995952138095162808895111083984375,186.196883851881608507028431631624698638916015625,
53,30,-0.802166781109331594734612735919654369354248046875,-7.70809491111619760062012574053369462490081787109375,186.723267442124580384188448078930377960205078125,
53,40,-0.801251239795529812681706971488893032073974609375,-7.70809491111619760062012574053369462490081787109375,186.728885120387786855644662864506244659423828125,
53,50,-0.801251239795529812681706971488893032073974609375,-7.70809491111619760062012574053369462490081787109375,186.728885120387786855644662864506244659423828125,
Repeat,Generation,X1,X2,F(x)
54,0,-0.851300831616693898240555427037179470062255859375,-7.5713740749217972592077785520814359188079833984375,138.814108749421080801766947843134403228759765625,
54,10,5.4671549553673610688520057010464370250701904296875,-7.6513313496604862251615486457012593746185302734375,178.568866090733905593879171647131443023681640625,
54,20,-0.784161135271229881027466035448014736175537109375,-7.6900892652780949987345593399368226528167724609375,185.3801841984605971447308547794818878173828125,
54,30,-0.803692683299001231489455676637589931488037109375,-7.70717936980239581856721997610293328762054443359375,186.70277731221545991502352990210056304931640625,
54,40,-0.803387502861067304138487088494002819061279296875,-7.70840009155413152797109432867728173732757568359375,186.710104181315927007744903676211833953857421875,
54,50,-0.801556420233463740032675559632480144500732421875,-7.70840009155413152797109432867728173732757568359375,186.727518639503841768600977957248687744140625,
Repeat,Generation,X1,X2,F(x)
55,0,-6.942092011902037285153710399754345417022705078125,-6.4480048828870071275787267950363457202911376953125,94.90043922937724119037739001214504241943359375,
55,10,-7.091935606927595614479287178255617618560791015625,-1.4259555962462808764712463016621768474578857421875,186.57214139609487801862997002899646759033203125,
55,20,-7.085831998168917067459915415383875370025634765625,-1.4259555962462808764712463016621768474578857421875,186.71735927555988610038184560835361480712890625,
55,30,-7.085221637293049212757978239096701145172119140625,-1.4259555962462808764712463016621768474578857421875,186.722811729282142323427251540124416351318359375,
55,40,-7.085221637293049212757978239096701145172119140625,-1.4259555962462808764712463016621768474578857421875,186.722811729282142323427251540124416351318359375,
55,50,-7.082475013351643866599260945804417133331298828125,-1.4259555962462808764712463016621768474578857421875,186.726964180263536263737478293478488922119140625,
Repeat,Generation,X1,X2,F(x)
56,0,4.822613870450904727249508141539990901947021484375,-1.9389639124132145298062823712825775146484375,71.3058256612209078184605459682643413543701171875,
56,10,4.833905546654460039235345902852714061737060546875,-0.7643244068055228268576684058643877506256103515625,182.5638578146252939404803328216075897216796875,
56,20,4.843366140230411787115372135303914546966552734375,-0.803387502861067304138487088494002819061279296875,186.209663521479427572558051906526088714599609375,
56,30,4.858014801251240299961864366196095943450927734375,-0.803387502861067304138487088494002819061279296875,186.71011743367620283606811426579952239990234375,
56,40,4.856488899061570663207021425478160381317138671875,-0.800946059357595885330738383345305919647216796875,186.724318297922678766553872264921665191650390625,
56,50,4.857709620813306372610895778052508831024169921875,-0.801556420233463740032675559632480144500732421875,186.727255001195118211398948915302753448486328125,
Repeat,Generation,X1,X2,F(x)
57,0,-2.11871519035629862770520048798061907291412353515625,-1.288624399176011792178542236797511577606201171875,48.40631171240548979994855471886694431304931640625,
57,10,-7.12611581597619636596618875046260654926300048828125,-1.268482490272372587014615419320762157440185546875,127.4656325365158835438705864362418651580810546875,
57,20,5.4622720683604182312365082907490432262420654296875,-1.4192416266117344747499373625032603740692138671875,185.7115414276850060559809207916259765625,
57,30,5.4634927901121539406403826433233916759490966796875,-1.4283970397497522952789950068108737468719482421875,185.875338877492850997441564686596393585205078125,
57,40,5.4677653162432289235539428773336112499237060546875,-1.4247348744945451670673719490878283977508544921875,186.22594244932651008639368228614330291748046875,
57,50,5.4677653162432289235539428773336112499237060546875,-1.4250400549324790944183405372314155101776123046875,186.2262843500056987977586686611175537109375,
Repeat,Generation,X1,X2,F(x)
58,0,-0.789349202716106645993932033888995647430419921875,4.768291752498665658777099451981484889984130859375,168.570000993335042949183844029903411865234375,
58,10,-0.812848096437019052018513320945203304290771484375,4.830243381399252911023722845129668712615966796875,184.602410743619685717931133694946765899658203125,
58,20,-0.810406652933547633210764615796506404876708984375,4.842145418478676077711497782729566097259521484375,185.919685676976513377667288295924663543701171875,
58,30,-0.803692683299001231489455676637589931488037109375,4.842450598916610005062466370873153209686279296875,186.141204639328833536637830547988414764404296875,
58,40,-0.801251239795529812681706971488893032073974609375,4.842755779354543932413434959016740322113037109375,186.186158851042677042642026208341121673583984375,
58,50,-0.800946059357595885330738383345305919647216796875,4.843671320668345714466340723447501659393310546875,186.250058509182252919345046393573284149169921875,
Repeat,Generation,X1,X2,F(x)
59,0,4.816510261692226180230136378668248653411865234375,3.258564126039519948108136304654181003570556640625,45.1377257064208379233605228364467620849609375,
59,10,-1.4119172961013202183266912470571696758270263671875,5.4363317311360344064041782985441386699676513671875,181.541012658330743079204694367945194244384765625,
59,20,-1.4241245136186773123654347728006541728973388671875,5.4750896467536431799771889927797019481658935546875,186.59486087406793330956134013831615447998046875,
59,30,-1.4247348744945451670673719490878283977508544921875,5.4836346990157931458043094608001410961151123046875,186.729236069147901844189618714153766632080078125,
59,40,-1.4250400549324790944183405372314155101776123046875,5.4821087968261235090494665200822055339813232421875,186.729629469726916113359038718044757843017578125,
59,50,-1.4250400549324790944183405372314155101776123046875,5.4827191577019913637514036963693797588348388671875,186.730844134283046287237084470689296722412109375,
Repeat,Generation,X1,X2,F(x)
60,0,-0.6971847104600588096445790142752230167388916015625,-0.1945525291828804625993143417872488498687744140625,108.631912410968453741588746197521686553955078125,
60,10,-0.804608224612803013542361441068351268768310546875,-1.4335851071946290602454610052518546581268310546875,186.524080536884156344967777840793132781982421875,
60,20,-7.084611276417181358056041062809526920318603515625,-1.4247348744945451670673719490878283977508544921875,186.727849775698160783576895482838153839111328125,
60,30,-0.800335698481728030628801207058131694793701171875,-1.4250400549324790944183405372314155101776123046875,186.7308901573109096716507337987422943115234375,
60,40,-0.800335698481728030628801207058131694793701171875,-1.4250400549324790944183405372314155101776123046875,186.7308901573109096716507337987422943115234375,
60,50,-0.800335698481728030628801207058131694793701171875,-1.4250400549324790944183405372314155101776123046875,186.7308901573109096716507337987422943115234375,
Repeat,Generation,X1,X2,F(x)
61,0,-5.36980239566643735571460638311691582202911376953125,-7.21095597772182816953545625437982380390167236328125,37.432792874058208099086186848580837249755859375,
61,10,-0.7728694590676727926847888738848268985748291015625,4.884565499351491979496131534688174724578857421875,183.44162126571410453834687359631061553955078125,
61,20,-0.7731746395056067200357574620284140110015869140625,4.850385290302892116187649662606418132781982421875,184.975948510661652335329563356935977935791015625,
61,30,-0.795452811474785193013303796760737895965576171875,4.860761425192645646120581659488379955291748046875,186.661518162347505267462111078202724456787109375,
61,40,-0.800335698481728030628801207058131694793701171875,4.858930342565042082014770130626857280731201171875,186.7291297249140598069061525166034698486328125,
61,50,-0.800335698481728030628801207058131694793701171875,4.858625162127108154663801542483270168304443359375,186.730155546677139000166789628565311431884765625,
Repeat,Generation,X1,X2,F(x)
62,0,4.873273823147936667510293773375451564788818359375,-0.950484473945220287305346573702991008758544921875,138.083092695118693882250227034091949462890625,
62,10,4.870222018768597394000607891939580440521240234375,-7.18837262531471754556378073175437748432159423828125,162.398112147543173477970412932336330413818359375,
62,20,4.863813229571984919630267540924251079559326171875,-7.084916456855115285407009650953114032745361328125,186.64915953620214850161573849618434906005859375,
62,30,4.858930342565042082014770130626857280731201171875,-7.084916456855115285407009650953114032745361328125,186.724735709705811359526705928146839141845703125,
62,40,4.858930342565042082014770130626857280731201171875,-7.082475013351643866599260945804417133331298828125,186.726779816759716368324006907641887664794921875,
62,50,4.858625162127108154663801542483270168304443359375,-7.083695735103379576003135298378765583038330078125,186.730076804839626447574119083583354949951171875,
Repeat,Generation,X1,X2,F(x)
63,0,4.696574349584192731299481238238513469696044921875,5.6087586785687033597014305996708571910858154296875,108.9500245545323906526391510851681232452392578125,
63,10,4.854352635996033171750241308473050594329833984375,5.4967574578469520218959587509743869304656982421875,186.273536937586953854406601749360561370849609375,
63,20,4.857099259937438517908958601765334606170654296875,5.4866865033951324193139953422360122203826904296875,186.696505880280966493955929763615131378173828125,
63,30,4.858319981689174227312832954339683055877685546875,5.4833295185778592184533408726565539836883544921875,186.73026905301111355583998374640941619873046875,
63,40,4.857709620813306372610895778052508831024169921875,5.4830243381399252911023722845129668712615966796875,186.7305711445181941599003039300441741943359375,
63,50,4.858319981689174227312832954339683055877685546875,5.4830243381399252911023722845129668712615966796875,186.730690817887762023019604384899139404296875,
Repeat,Generation,X1,X2,F(x)
64,0,4.758831158922713910897073219530284404754638671875,3.351338979171433862802587100304663181304931640625,37.21841454956227579486949252896010875701904296875,
64,10,5.4280918593118183679280264186672866344451904296875,-7.86099031052109609163380810059607028961181640625,132.844260855166595547416363842785358428955078125,
64,20,5.4671549553673610688520057010464370250701904296875,-7.70504310673685832711043985909782350063323974609375,186.159775595407296577832312323153018951416015625,
64,30,5.4686808575570307056068486417643725872039794921875,-7.70382238498512261770656550652347505092620849609375,186.2387078745729240836226381361484527587890625,
64,40,5.4686808575570307056068486417643725872039794921875,-7.70504310673685832711043985909782350063323974609375,186.26077635278119259965023957192897796630859375,
64,50,5.4686808575570307056068486417643725872039794921875,-7.71084153505760294677884303382597863674163818359375,186.270826712621698106886469759047031402587890625,
Repeat,Generation,X1,X2,F(x)
65,0,-7.099259937438009870902533293701708316802978515625,-6.3363088426031897171242235344834625720977783203125,89.594009815064822532804100774228572845458984375,
65,10,-7.098649576562142016200596117414534091949462890625,4.884565499351491979496131534688174724578857421875,184.5797056552527237727190367877483367919921875,
65,20,-7.094071869993133105936067295260727405548095703125,4.857099259937438517908958601765334606170654296875,186.48178598270993688856833614408969879150390625,
65,30,-7.082780193789577793950229533948004245758056640625,4.860151064316777791418644483201205730438232421875,186.719515753362571786055923439562320709228515625,
65,40,-7.083085374227511721301198122091591358184814453125,4.858014801251240299961864366196095943450927734375,186.730512994536155702007818035781383514404296875,
65,50,-7.083085374227511721301198122091591358184814453125,4.858014801251240299961864366196095943450927734375,186.730512994536155702007818035781383514404296875,
Repeat,Generation,X1,X2,F(x)
66,0,-7.5368886854352634685483280918560922145843505859375,5.4537270160982682654093878227286040782928466796875,118.4113047381788561551729799248278141021728515625,
66,10,-7.70199130235751905360075397766195237636566162109375,-0.792095826657511992152649327181279659271240234375,186.488344103839921217513619922101497650146484375,
66,20,-7.70412756542305654505753409466706216335296630859375,-0.796978713664454829768146737478673458099365234375,186.6653467058446267401450313627719879150390625,
66,30,-7.70626382848859403651431421167217195034027099609375,-0.796978713664454829768146737478673458099365234375,186.69643566739404150212067179381847381591796875,
66,40,-7.71023117418173509207690585753880441188812255859375,-0.799420157167926248575895442627370357513427734375,186.7205515432129914188408292829990386962890625,
66,50,-7.71023117418173509207690585753880441188812255859375,-0.799420157167926248575895442627370357513427734375,186.7205515432129914188408292829990386962890625,
Repeat,Generation,X1,X2,F(x)
67,0,-7.82681010147249534014690652838908135890960693359375,-5.9221789883268485255030100233852863311767578125,40.740705660507643415257916785776615142822265625,
67,10,5.6267643244068050734085773001424968242645263671875,-7.6400396734569309131757108843885362148284912109375,135.610425345235938721089041791856288909912109375,
67,20,5.6258487830930032913556715357117354869842529296875,-7.6452277409018076781421768828295171260833740234375,137.33006570080334540762123651802539825439453125,
67,30,5.6252384222171354366537343594245612621307373046875,-7.72121766994735647671177503070794045925140380859375,144.617253288816044687337125651538372039794921875,
67,40,5.6252384222171354366537343594245612621307373046875,-7.70412756542305654505753409466706216335296630859375,144.885408202397883314915816299617290496826171875,
67,50,5.6252384222171354366537343594245612621307373046875,-7.70901045242999938267303150496445596218109130859375,144.916266280841540492474450729787349700927734375,
Repeat,Generation,X1,X2,F(x)
68,0,-1.5526054779888607271232103812508285045623779296875,6.56031128404669061637832783162593841552734375,37.08783077575839826067749527283012866973876953125,
68,10,4.854962996871901026452178484760224819183349609375,-0.797589074540322684470083913765847682952880859375,186.692135278929953301485511474311351776123046875,
68,20,4.858625162127108154663801542483270168304443359375,-0.799725337605860175926864030770957469940185546875,186.729371747655505942020681686699390411376953125,
68,30,4.858625162127108154663801542483270168304443359375,-0.800030518043794103277832618914544582366943359375,186.729969432608839952081325463950634002685546875,
68,40,4.858625162127108154663801542483270168304443359375,-0.800030518043794103277832618914544582366943359375,186.729969432608839952081325463950634002685546875,
68,50,4.858625162127108154663801542483270168304443359375,-0.800030518043794103277832618914544582366943359375,186.729969432608839952081325463950634002685546875,
Repeat,Generation,X1,X2,F(x)
69,0,0.22964827954528033160386257804930210113525390625,-1.403372243839168476142731378786265850067138671875,36.33558178330134325051403720863163471221923828125,
69,10,5.4686808575570307056068486417643725872039794921875,-1.4705119401846342697126601706258952617645263671875,181.585584507331617487579933367669582366943359375,
69,20,5.4686808575570307056068486417643725872039794921875,-1.4314488441290915687886808882467448711395263671875,186.192974861973283395855105482041835784912109375,
