Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
1,30,0.26101960784313771313236429705284535884857177734375,-0.5019607843137254832299731788225471973419189453125,0.02007843137254905485633571515791118144989013671875,0.622431372549019812367987469770014286041259765625,0.1003921568627443861032588756643235683441162109375,0.18070588235294149370702143642120063304901123046875,-0.06023529411764716456900714547373354434967041015625,-0.10039215686274527428167857578955590724945068359375,-0.301176470588234934666616027243435382843017578125,-0.94368627450980380189093921217136085033416748046875,-1.745610949634755826309628901071846485137939453125,
1,40,-0.14054901960784338399435000610537827014923095703125,-0.54211764705882359294264460913836956024169921875,0.6625882352941179220806589000858366489410400390625,0.622431372549019812367987469770014286041259765625,0.1003921568627443861032588756643235683441162109375,0.18070588235294149370702143642120063304901123046875,-0.06023529411764716456900714547373354434967041015625,-0.26101960784313771313236429705284535884857177734375,-0.301176470588234934666616027243435382843017578125,-0.301176470588234934666616027243435382843017578125,-1.4359968135332572547468998891417868435382843017578125,
1,50,-0.26101960784313771313236429705284535884857177734375,-0.5019607843137254832299731788225471973419189453125,0.02007843137254905485633571515791118144989013671875,0.1003921568627443861032588756643235683441162109375,0.4216470588235292638046303181909024715423583984375,0.02007843137254905485633571515791118144989013671875,-0.14054901960784338399435000610537827014923095703125,-0.26101960784313771313236429705284535884857177734375,-0.301176470588234934666616027243435382843017578125,-0.301176470588234934666616027243435382843017578125,-0.77806677431756987584066109775449149310588836669921875,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
2,0,0.70274509803921514361491063027642667293548583984375,0.90352941176470569217826778185553848743438720703125,-1.907450980392157102727423989563249051570892333984375,1.546039215686274559402590966783463954925537109375,0.98384313725490191160361064248718321323394775390625,-0.301176470588234934666616027243435382843017578125,0.1003921568627443861032588756643235683441162109375,4.39717647058823590811016401858069002628326416015625,3.71450980392156981935158910346217453479766845703125,1.26494117647058867959231065469793975353240966796875,-43.14037591695502982247489853762090206146240234375,
2,10,0.5822745098039217026553160394541919231414794921875,-0.3413333333333330443792874575592577457427978515625,0.6625882352941179220806589000858366489410400390625,-0.98384313725490191160361064248718321323394775390625,0.50196078431372637140839287894777953624725341796875,0.02007843137254905485633571515791118144989013671875,-0.301176470588234934666616027243435382843017578125,-0.5019607843137254832299731788225471973419189453125,-1.385411764705882564641115095582790672779083251953125,-0.02007843137254905485633571515791118144989013671875,-4.3773311064975022333101151161827147006988525390625,
2,20,0.50196078431372637140839287894777953624725341796875,-0.3413333333333330443792874575592577457427978515625,0.70274509803921514361491063027642667293548583984375,-0.6625882352941179220806589000858366489410400390625,0.50196078431372637140839287894777953624725341796875,0.02007843137254905485633571515791118144989013671875,-0.22086274509803871524127316661179065704345703125,-0.5019607843137254832299731788225471973419189453125,-0.10039215686274527428167857578955590724945068359375,-0.02007843137254905485633571515791118144989013671875,-1.864941397923876476028226534253917634487152099609375,
2,30,0.50196078431372637140839287894777953624725341796875,-0.381490196078431154091958887875080108642578125,0.70274509803921514361491063027642667293548583984375,-0.6625882352941179220806589000858366489410400390625,0.22086274509803960341969286673702299594879150390625,0.1003921568627443861032588756643235683441162109375,-0.22086274509803871524127316661179065704345703125,-0.5019607843137254832299731788225471973419189453125,-0.10039215686274527428167857578955590724945068359375,-0.02007843137254905485633571515791118144989013671875,-1.7004588881199540484345789081999100744724273681640625,
2,40,0.3413333333333330443792874575592577457427978515625,-0.381490196078431154091958887875080108642578125,0.06023529411764716456900714547373354434967041015625,-0.6625882352941179220806589000858366489410400390625,0.22086274509803960341969286673702299594879150390625,0.1003921568627443861032588756643235683441162109375,-0.22086274509803871524127316661179065704345703125,-0.5019607843137254832299731788225471973419189453125,-0.02007843137254905485633571515791118144989013671875,-0.02007843137254905485633571515791118144989013671875,-1.06510487966166866868888973840512335300445556640625,
2,50,0.06023529411764716456900714547373354434967041015625,-0.381490196078431154091958887875080108642578125,0.06023529411764716456900714547373354434967041015625,-0.18070588235294149370702143642120063304901123046875,0.22086274509803960341969286673702299594879150390625,0.1003921568627443861032588756643235683441162109375,-0.22086274509803871524127316661179065704345703125,-0.5019607843137254832299731788225471973419189453125,-0.10039215686274527428167857578955590724945068359375,-0.02007843137254905485633571515791118144989013671875,-0.55553161399461725711290682738763280212879180908203125,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
3,0,0.6625882352941179220806589000858366489410400390625,-2.349176470588235421388390022912062704563140869140625,2.95152941176470573481083192746154963970184326171875,1.546039215686274559402590966783463954925537109375,-1.184627450980392016077757944003678858280181884765625,-2.18854901960784342662691415171138942241668701171875,0.70274509803921514361491063027642667293548583984375,1.4255686274509802302645766758359968662261962890625,3.51372549019607927078823195188306272029876708984375,2.14839215686274531691424272139556705951690673828125,-42.74045765782391725906563806347548961639404296875,
3,10,0.140549019607842495815930305980145931243896484375,1.74682352941176421978752841823734343051910400390625,0.381490196078431154091958887875080108642578125,1.46572549019607922815566780627705156803131103515625,-1.184627450980392016077757944003678858280181884765625,-0.10039215686274527428167857578955590724945068359375,0.02007843137254905485633571515791118144989013671875,-0.301176470588234934666616027243435382843017578125,0.02007843137254905485633571515791118144989013671875,0.50196078431372637140839287894777953624725341796875,-7.1219314171472518637528992258012294769287109375,
3,20,0.6625882352941179220806589000858366489410400390625,-1.385411764705882564641115095582790672779083251953125,0.381490196078431154091958887875080108642578125,0.18070588235294149370702143642120063304901123046875,-0.5019607843137254832299731788225471973419189453125,-0.10039215686274527428167857578955590724945068359375,0.02007843137254905485633571515791118144989013671875,-0.301176470588234934666616027243435382843017578125,0.02007843137254905485633571515791118144989013671875,0.50196078431372637140839287894777953624725341796875,-3.142099709342561997260645512142218649387359619140625,
3,30,0.6625882352941179220806589000858366489410400390625,-0.3413333333333330443792874575592577457427978515625,0.381490196078431154091958887875080108642578125,0.18070588235294149370702143642120063304901123046875,-0.5019607843137254832299731788225471973419189453125,-0.10039215686274527428167857578955590724945068359375,0.02007843137254905485633571515791118144989013671875,-0.301176470588234934666616027243435382843017578125,0.02007843137254905485633571515791118144989013671875,0.02007843137254905485633571515791118144989013671875,-1.08768091041906966864871719735674560070037841796875,
3,40,0.1003921568627443861032588756643235683441162109375,-0.10039215686274527428167857578955590724945068359375,0.06023529411764716456900714547373354434967041015625,0.18070588235294149370702143642120063304901123046875,-0.5019607843137254832299731788225471973419189453125,-0.26101960784313771313236429705284535884857177734375,0.02007843137254905485633571515791118144989013671875,-0.301176470588234934666616027243435382843017578125,0.02007843137254905485633571515791118144989013671875,0.18070588235294149370702143642120063304901123046875,-0.50070411072664366969320326461456716060638427734375,
3,50,0.1003921568627443861032588756643235683441162109375,-0.10039215686274527428167857578955590724945068359375,0.06023529411764716456900714547373354434967041015625,0.18070588235294149370702143642120063304901123046875,-0.3413333333333330443792874575592577457427978515625,-0.26101960784313771313236429705284535884857177734375,0.02007843137254905485633571515791118144989013671875,-0.301176470588234934666616027243435382843017578125,0.02007843137254905485633571515791118144989013671875,0.18070588235294149370702143642120063304901123046875,-0.36524792618223755891193604838917963206768035888671875,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
4,0,1.26494117647058867959231065469793975353240966796875,0.70274509803921514361491063027642667293548583984375,3.15231372549019628337418907904066145420074462890625,-0.5822745098039217026553160394541919231414794921875,-0.381490196078431154091958887875080108642578125,-1.144470588235293906365086513687856495380401611328125,-0.86337254901960758246559635153971612453460693359375,1.867294117647059437103962409310042858123779296875,-0.94368627450980380189093921217136085033416748046875,3.11215686274509817366151764872483909130096435546875,-28.6336635816993521075346507132053375244140625,
4,10,0.94368627450980380189093921217136085033416748046875,0.70274509803921514361491063027642667293548583984375,0.18070588235294149370702143642120063304901123046875,-0.18070588235294149370702143642120063304901123046875,-0.381490196078431154091958887875080108642578125,-1.144470588235293906365086513687856495380401611328125,-0.86337254901960758246559635153971612453460693359375,1.385411764705882120551905245520174503326416015625,-0.6625882352941179220806589000858366489410400390625,-0.381490196078431154091958887875080108642578125,-6.1543872418300633597709747846238315105438232421875,
4,20,0.301176470588234934666616027243435382843017578125,0.70274509803921514361491063027642667293548583984375,0.18070588235294149370702143642120063304901123046875,-0.18070588235294149370702143642120063304901123046875,-0.381490196078431154091958887875080108642578125,-0.3413333333333330443792874575592577457427978515625,-0.301176470588234934666616027243435382843017578125,0.22086274509803960341969286673702299594879150390625,-0.02007843137254905485633571515791118144989013671875,-0.461803921568627373517301748506724834442138671875,-1.2650640092272193992783968496951274573802947998046875,
4,30,0.26101960784313771313236429705284535884857177734375,0.70274509803921514361491063027642667293548583984375,0.18070588235294149370702143642120063304901123046875,-0.18070588235294149370702143642120063304901123046875,-0.381490196078431154091958887875080108642578125,-0.02007843137254905485633571515791118144989013671875,-0.301176470588234934666616027243435382843017578125,0.22086274509803960341969286673702299594879150390625,-0.06023529411764716456900714547373354434967041015625,-0.14054901960784338399435000610537827014923095703125,-0.9360989896193767645371508479001931846141815185546875,
4,40,0.26101960784313771313236429705284535884857177734375,0.70274509803921514361491063027642667293548583984375,0.18070588235294149370702143642120063304901123046875,-0.18070588235294149370702143642120063304901123046875,-0.381490196078431154091958887875080108642578125,-0.02007843137254905485633571515791118144989013671875,-0.22086274509803871524127316661179065704345703125,0.22086274509803960341969286673702299594879150390625,-0.06023529411764716456900714547373354434967041015625,-0.14054901960784338399435000610537827014923095703125,-0.89417207535563203446571378663065843284130096435546875,
4,50,0.26101960784313771313236429705284535884857177734375,0.06023529411764716456900714547373354434967041015625,0.18070588235294149370702143642120063304901123046875,-0.18070588235294149370702143642120063304901123046875,-0.381490196078431154091958887875080108642578125,-0.02007843137254905485633571515791118144989013671875,-0.18070588235294149370702143642120063304901123046875,0.22086274509803960341969286673702299594879150390625,-0.06023529411764716456900714547373354434967041015625,-0.14054901960784338399435000610537827014923095703125,-0.387823956939639280516729513692553155124187469482421875,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
5,0,-2.268862745098039201963047162280417978763580322265625,-0.461803921568627373517301748506724834442138671875,2.790901960784314184138565906323492527008056640625,1.74682352941176421978752841823734343051910400390625,0.622431372549019812367987469770014286041259765625,2.10823529411764720720157129107974469661712646484375,-2.4294901960784311967245230334810912609100341796875,0.22086274509803960341969286673702299594879150390625,1.26494117647058867959231065469793975353240966796875,-1.3452549019607840108392338152043521404266357421875,-30.39459398077662655168751371093094348907470703125,
5,10,-0.3413333333333330443792874575592577457427978515625,-0.7429019607843141415060017607174813747406005859375,-1.144470588235293906365086513687856495380401611328125,-0.02007843137254905485633571515791118144989013671875,-0.461803921568627373517301748506724834442138671875,0.02007843137254905485633571515791118144989013671875,0.02007843137254905485633571515791118144989013671875,-0.783058823529412251218673191033303737640380859375,-1.5058823529411764496899195364676415920257568359375,1.1043137254901953525632052333094179630279541015625,-6.2930685736255274065342746325768530368804931640625,
5,20,-0.3413333333333330443792874575592577457427978515625,-0.7429019607843141415060017607174813747406005859375,0.22086274509803960341969286673702299594879150390625,-0.18070588235294149370702143642120063304901123046875,-0.14054901960784338399435000610537827014923095703125,0.22086274509803960341969286673702299594879150390625,0.3413333333333330443792874575592577457427978515625,-0.301176470588234934666616027243435382843017578125,-0.22086274509803871524127316661179065704345703125,-0.18070588235294149370702143642120063304901123046875,-1.107031793925413953871839112252928316593170166015625,
5,30,-0.02007843137254905485633571515791118144989013671875,-0.7429019607843141415060017607174813747406005859375,0.22086274509803960341969286673702299594879150390625,-0.18070588235294149370702143642120063304901123046875,-0.06023529411764716456900714547373354434967041015625,0.22086274509803960341969286673702299594879150390625,0.3413333333333330443792874575592577457427978515625,-0.301176470588234934666616027243435382843017578125,-0.22086274509803871524127316661179065704345703125,-0.18070588235294149370702143642120063304901123046875,-0.97480075663206522396109221517690457403659820556640625,
5,40,-0.3413333333333330443792874575592577457427978515625,-0.10039215686274527428167857578955590724945068359375,0.22086274509803960341969286673702299594879150390625,-0.18070588235294149370702143642120063304901123046875,-0.22086274509803871524127316661179065704345703125,0.22086274509803960341969286673702299594879150390625,0.02007843137254905485633571515791118144989013671875,-0.10039215686274527428167857578955590724945068359375,-0.22086274509803871524127316661179065704345703125,-0.18070588235294149370702143642120063304901123046875,-0.397499398692810534949870771015412174165248870849609375,
5,50,-0.02007843137254905485633571515791118144989013671875,-0.10039215686274527428167857578955590724945068359375,0.22086274509803960341969286673702299594879150390625,-0.18070588235294149370702143642120063304901123046875,-0.22086274509803871524127316661179065704345703125,0.18070588235294149370702143642120063304901123046875,0.02007843137254905485633571515791118144989013671875,-0.10039215686274527428167857578955590724945068359375,-0.22086274509803871524127316661179065704345703125,-0.18070588235294149370702143642120063304901123046875,-0.265268361399461916061426336455042473971843719482421875,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
6,0,3.59403921568627371385673541226424276828765869140625,0.8232156862745103609313446213491261005401611328125,1.8271372549019613273912909789942204952239990234375,0.6625882352941179220806589000858366489410400390625,0.18070588235294149370702143642120063304901123046875,0.301176470588234934666616027243435382843017578125,2.02792156862745098777622843044809997081756591796875,3.15231372549019628337418907904066145420074462890625,0.301176470588234934666616027243435382843017578125,-1.5861960784313726691152623970992863178253173828125,-34.15189052825835602789084077812731266021728515625,
6,10,-1.02400000000000002131628207280300557613372802734375,0.26101960784313771313236429705284535884857177734375,0.5822745098039217026553160394541919231414794921875,-0.94368627450980380189093921217136085033416748046875,-1.385411764705882564641115095582790672779083251953125,0.301176470588234934666616027243435382843017578125,1.18462745098039246016696779406629502773284912109375,-0.3413333333333330443792874575592577457427978515625,0.4216470588235292638046303181909024715423583984375,-0.54211764705882359294264460913836956024169921875,-6.34789607689350443564535453333519399166107177734375,
6,20,-0.381490196078431154091958887875080108642578125,0.26101960784313771313236429705284535884857177734375,0.5822745098039217026553160394541919231414794921875,-0.94368627450980380189093921217136085033416748046875,0.18070588235294149370702143642120063304901123046875,0.301176470588234934666616027243435382843017578125,1.18462745098039246016696779406629502773284912109375,-0.3413333333333330443792874575592577457427978515625,0.4216470588235292638046303181909024715423583984375,-0.54211764705882359294264460913836956024169921875,-3.55814370472895102892607610556297004222869873046875,
6,30,-0.381490196078431154091958887875080108642578125,0.1003921568627443861032588756643235683441162109375,0.26101960784313771313236429705284535884857177734375,-0.90352941176470569217826778185553848743438720703125,0.18070588235294149370702143642120063304901123046875,0.22086274509803960341969286673702299594879150390625,0.22086274509803960341969286673702299594879150390625,-0.6625882352941179220806589000858366489410400390625,0.140549019607842495815930305980145931243896484375,-0.301176470588234934666616027243435382843017578125,-1.71980977162629766752388604800216853618621826171875,
6,40,-0.381490196078431154091958887875080108642578125,0.1003921568627443861032588756643235683441162109375,0.26101960784313771313236429705284535884857177734375,-0.90352941176470569217826778185553848743438720703125,0.18070588235294149370702143642120063304901123046875,0.22086274509803960341969286673702299594879150390625,0.22086274509803960341969286673702299594879150390625,-0.6625882352941179220806589000858366489410400390625,0.140549019607842495815930305980145931243896484375,-0.06023529411764716456900714547373354434967041015625,-1.6327307958477510485550965313450433313846588134765625,
6,50,-0.10039215686274527428167857578955590724945068359375,0.301176470588234934666616027243435382843017578125,0.1003921568627443861032588756643235683441162109375,-0.90352941176470569217826778185553848743438720703125,0.18070588235294149370702143642120063304901123046875,0.22086274509803960341969286673702299594879150390625,0.22086274509803960341969286673702299594879150390625,-0.6625882352941179220806589000858366489410400390625,0.140549019607842495815930305980145931243896484375,-0.18070588235294149370702143642120063304901123046875,-1.548876967320261588412222408805973827838897705078125,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
7,0,-0.10039215686274527428167857578955590724945068359375,-1.3452549019607840108392338152043521404266357421875,-0.3413333333333330443792874575592577457427978515625,-0.3413333333333330443792874575592577457427978515625,1.3452549019607840108392338152043521404266357421875,2.3491764705882349772991801728494465351104736328125,2.67043137254901896682213191525079309940338134765625,0.8232156862745103609313446213491261005401611328125,0.78305882352941136304025349090807139873504638671875,-3.794823529411764706509302413905970752239227294921875,-32.2039015886197574900506879203021526336669921875,
7,10,-0.10039215686274527428167857578955590724945068359375,-1.425568627450980674353786525898613035678863525390625,-0.5822745098039217026553160394541919231414794921875,-0.301176470588234934666616027243435382843017578125,0.3413333333333330443792874575592577457427978515625,1.66650980392156800036218555760569870471954345703125,-0.3413333333333330443792874575592577457427978515625,0.86337254901960847064401605166494846343994140625,-0.86337254901960758246559635153971612453460693359375,-1.786980392156862773589409698615781962871551513671875,-10.166470422145327034968431689776480197906494140625,
7,20,-0.54211764705882359294264460913836956024169921875,1.385411764705882120551905245520174503326416015625,-0.5822745098039217026553160394541919231414794921875,-0.22086274509803871524127316661179065704345703125,1.02400000000000002131628207280300557613372802734375,0.50196078431372637140839287894777953624725341796875,-0.3413333333333330443792874575592577457427978515625,0.06023529411764716456900714547373354434967041015625,-0.82321568627450947275292492122389376163482666015625,0.74290196078431325332758206059224903583526611328125,-5.2513460115340233613778764265589416027069091796875,
7,30,-0.14054901960784338399435000610537827014923095703125,0.1003921568627443861032588756643235683441162109375,-0.5822745098039217026553160394541919231414794921875,-0.301176470588234934666616027243435382843017578125,0.70274509803921514361491063027642667293548583984375,0.6625882352941179220806589000858366489410400390625,-0.3413333333333330443792874575592577457427978515625,0.02007843137254905485633571515791118144989013671875,-0.18070588235294149370702143642120063304901123046875,0.74290196078431325332758206059224903583526611328125,-2.0939268527489414140063672675751149654388427734375,
7,40,-0.14054901960784338399435000610537827014923095703125,0.1003921568627443861032588756643235683441162109375,-0.301176470588234934666616027243435382843017578125,-0.14054901960784338399435000610537827014923095703125,0.70274509803921514361491063027642667293548583984375,0.06023529411764716456900714547373354434967041015625,-0.3413333333333330443792874575592577457427978515625,0.06023529411764716456900714547373354434967041015625,-0.18070588235294149370702143642120063304901123046875,0.1003921568627443861032588756643235683441162109375,-0.80064280507496976557746393154957331717014312744140625,
7,50,-0.14054901960784338399435000610537827014923095703125,0.1003921568627443861032588756643235683441162109375,-0.14054901960784338399435000610537827014923095703125,-0.14054901960784338399435000610537827014923095703125,0.70274509803921514361491063027642667293548583984375,0.06023529411764716456900714547373354434967041015625,-0.3413333333333330443792874575592577457427978515625,0.06023529411764716456900714547373354434967041015625,-0.18070588235294149370702143642120063304901123046875,0.1003921568627443861032588756643235683441162109375,-0.72968956555170982891667108560795895755290985107421875,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
8,0,0.301176470588234934666616027243435382843017578125,-1.98776470588235287806355700013227760791778564453125,0.140549019607842495815930305980145931243896484375,-1.98776470588235287806355700013227760791778564453125,-4.31686274509803968868482115794904530048370361328125,1.78698039215686321767861954867839813232421875,-0.381490196078431154091958887875080108642578125,-0.4216470588235292638046303181909024715423583984375,-3.834980392156862816221973844221793115139007568359375,-0.18070588235294149370702143642120063304901123046875,-44.90453146328335520820473902858793735504150390625,
8,10,0.301176470588234934666616027243435382843017578125,-1.98776470588235287806355700013227760791778564453125,0.140549019607842495815930305980145931243896484375,-0.54211764705882359294264460913836956024169921875,0.02007843137254905485633571515791118144989013671875,-0.6625882352941179220806589000858366489410400390625,-0.54211764705882359294264460913836956024169921875,-1.5861960784313726691152623970992863178253173828125,-0.4216470588235292638046303181909024715423583984375,0.70274509803921514361491063027642667293548583984375,-8.276534133025759132351595326326787471771240234375,
8,20,0.3413333333333330443792874575592577457427978515625,-0.94368627450980380189093921217136085033416748046875,0.06023529411764716456900714547373354434967041015625,-0.54211764705882359294264460913836956024169921875,0.02007843137254905485633571515791118144989013671875,-0.70274509803921514361491063027642667293548583984375,-0.381490196078431154091958887875080108642578125,-0.783058823529412251218673191033303737640380859375,-0.4216470588235292638046303181909024715423583984375,0.70274509803921514361491063027642667293548583984375,-3.22917868512110572964957100339233875274658203125,
8,30,0.140549019607842495815930305980145931243896484375,-0.70274509803921514361491063027642667293548583984375,0.70274509803921514361491063027642667293548583984375,-0.381490196078431154091958887875080108642578125,0.1003921568627443861032588756643235683441162109375,-0.82321568627450947275292492122389376163482666015625,-0.22086274509803871524127316661179065704345703125,-0.301176470588234934666616027243435382843017578125,-0.3413333333333330443792874575592577457427978515625,0.70274509803921514361491063027642667293548583984375,-2.590599529411761192676522114197723567485809326171875,
8,40,0.301176470588234934666616027243435382843017578125,-0.82321568627450947275292492122389376163482666015625,0.140549019607842495815930305980145931243896484375,-0.70274509803921514361491063027642667293548583984375,0.06023529411764716456900714547373354434967041015625,-0.18070588235294149370702143642120063304901123046875,-0.301176470588234934666616027243435382843017578125,-0.301176470588234934666616027243435382843017578125,-0.4216470588235292638046303181909024715423583984375,0.70274509803921514361491063027642667293548583984375,-2.171330386774314558095966276596300303936004638671875,
8,50,0.06023529411764716456900714547373354434967041015625,-0.6625882352941179220806589000858366489410400390625,0.140549019607842495815930305980145931243896484375,-0.70274509803921514361491063027642667293548583984375,0.02007843137254905485633571515791118144989013671875,-0.26101960784313771313236429705284535884857177734375,-0.22086274509803871524127316661179065704345703125,-0.301176470588234934666616027243435382843017578125,-0.3413333333333330443792874575592577457427978515625,0.06023529411764716456900714547373354434967041015625,-1.284414892733563018367703989497385919094085693359375,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
9,0,0.301176470588234934666616027243435382843017578125,0.78305882352941136304025349090807139873504638671875,-3.27278431372549061251220336998812854290008544921875,0.70274509803921514361491063027642667293548583984375,4.19639215686274535954680686700157821178436279296875,0.381490196078431154091958887875080108642578125,1.3452549019607840108392338152043521404266357421875,-0.5822745098039217026553160394541919231414794921875,-0.5822745098039217026553160394541919231414794921875,-0.3413333333333330443792874575592577457427978515625,-32.26840453364091132471003220416605472564697265625,
9,10,0.140549019607842495815930305980145931243896484375,0.78305882352941136304025349090807139873504638671875,-0.783058823529412251218673191033303737640380859375,-1.867294117647058993014752559247426688671112060546875,1.62635294117647077882793382741510868072509765625,0.381490196078431154091958887875080108642578125,0.06023529411764716456900714547373354434967041015625,-0.5822745098039217026553160394541919231414794921875,-0.5822745098039217026553160394541919231414794921875,-0.02007843137254905485633571515791118144989013671875,-8.2055808935024998618246172554790973663330078125,
9,20,0.140549019607842495815930305980145931243896484375,0.70274509803921514361491063027642667293548583984375,0.70274509803921514361491063027642667293548583984375,-0.54211764705882359294264460913836956024169921875,0.26101960784313771313236429705284535884857177734375,0.381490196078431154091958887875080108642578125,0.06023529411764716456900714547373354434967041015625,-0.5822745098039217026553160394541919231414794921875,-0.5822745098039217026553160394541919231414794921875,-0.02007843137254905485633571515791118144989013671875,-2.197131564782774493238548529916442930698394775390625,
9,30,0.140549019607842495815930305980145931243896484375,0.70274509803921514361491063027642667293548583984375,0.78305882352941136304025349090807139873504638671875,-0.54211764705882359294264460913836956024169921875,0.18070588235294149370702143642120063304901123046875,0.3413333333333330443792874575592577457427978515625,0.06023529411764716456900714547373354434967041015625,-0.5822745098039217026553160394541919231414794921875,-0.26101960784313771313236429705284535884857177734375,-0.02007843137254905485633571515791118144989013671875,-1.9810466989619366362518348978483118116855621337890625,
9,40,0.140549019607842495815930305980145931243896484375,0.6625882352941179220806589000858366489410400390625,0.06023529411764716456900714547373354434967041015625,-0.381490196078431154091958887875080108642578125,0.26101960784313771313236429705284535884857177734375,0.06023529411764716456900714547373354434967041015625,0.06023529411764716456900714547373354434967041015625,-0.10039215686274527428167857578955590724945068359375,-0.5822745098039217026553160394541919231414794921875,-0.381490196078431154091958887875080108642578125,-1.17798503344867366848802703316323459148406982421875,
