Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
0,0,-2.469647058823529306437194463796913623809814453125,-0.461803921568627373517301748506724834442138671875,0.70274509803921514361491063027642667293548583984375,-0.86337254901960758246559635153971612453460693359375,-1.305098039215686345215772234951145946979522705078125,-0.10039215686274527428167857578955590724945068359375,-1.706666666666666998253276688046753406524658203125,-1.626352941176470334738723977352492511272430419921875,1.90745098039215665863821413950063288211822509765625,-3.27278431372549061251220336998812854290008544921875,-29.17226317262591095413881703279912471771240234375,
0,10,-0.22086274509803871524127316661179065704345703125,-0.5822745098039217026553160394541919231414794921875,0.74290196078431325332758206059224903583526611328125,-0.6625882352941179220806589000858366489410400390625,-1.4657254901960783399772481061518192291259765625,-0.14054901960784338399435000610537827014923095703125,-0.14054901960784338399435000610537827014923095703125,0.4216470588235292638046303181909024715423583984375,1.70666666666666611007485698792152106761932373046875,-0.783058823529412251218673191033303737640380859375,-7.2702881906958847224586861557327210903167724609375,
0,20,-0.18070588235294149370702143642120063304901123046875,-0.5019607843137254832299731788225471973419189453125,0.4216470588235292638046303181909024715423583984375,-0.02007843137254905485633571515791118144989013671875,-0.18070588235294149370702143642120063304901123046875,-0.18070588235294149370702143642120063304901123046875,-0.18070588235294149370702143642120063304901123046875,0.26101960784313771313236429705284535884857177734375,1.22478431372549056987963922438211739063262939453125,-0.26101960784313771313236429705284535884857177734375,-2.197131564782777157773807630292139947414398193359375,
0,30,-0.18070588235294149370702143642120063304901123046875,-0.3413333333333330443792874575592577457427978515625,0.06023529411764716456900714547373354434967041015625,-0.06023529411764716456900714547373354434967041015625,-0.22086274509803871524127316661179065704345703125,-0.301176470588234934666616027243435382843017578125,-0.10039215686274527428167857578955590724945068359375,0.26101960784313771313236429705284535884857177734375,0.461803921568627373517301748506724834442138671875,-0.18070588235294149370702143642120063304901123046875,-0.62003455901576309816647381012444384396076202392578125,
0,40,-0.18070588235294149370702143642120063304901123046875,-0.02007843137254905485633571515791118144989013671875,0.1003921568627443861032588756643235683441162109375,-0.02007843137254905485633571515791118144989013671875,-0.18070588235294149370702143642120063304901123046875,-0.22086274509803871524127316661179065704345703125,-0.10039215686274527428167857578955590724945068359375,0.26101960784313771313236429705284535884857177734375,0.3413333333333330443792874575592577457427978515625,-0.02007843137254905485633571515791118144989013671875,-0.32009586466743555899228113048593513667583465576171875,
0,50,-0.18070588235294149370702143642120063304901123046875,-0.02007843137254905485633571515791118144989013671875,0.02007843137254905485633571515791118144989013671875,-0.02007843137254905485633571515791118144989013671875,-0.18070588235294149370702143642120063304901123046875,-0.06023529411764716456900714547373354434967041015625,-0.10039215686274527428167857578955590724945068359375,0.26101960784313771313236429705284535884857177734375,0.26101960784313771313236429705284535884857177734375,-0.18070588235294149370702143642120063304901123046875,-0.2491426251441761774430005971225909888744354248046875,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
1,0,-2.02792156862745098777622843044809997081756591796875,1.867294117647059437103962409310042858123779296875,0.54211764705882359294264460913836956024169921875,0.461803921568627373517301748506724834442138671875,2.7507450980392160744258944760076701641082763671875,-1.264941176470588235503100804635323584079742431640625,0.1003921568627443861032588756643235683441162109375,2.67043137254901896682213191525079309940338134765625,-0.4216470588235292638046303181909024715423583984375,-1.264941176470588235503100804635323584079742431640625,-26.192227112648982512155271251685917377471923828125,
1,10,0.06023529411764716456900714547373354434967041015625,0.22086274509803960341969286673702299594879150390625,0.622431372549019812367987469770014286041259765625,0.622431372549019812367987469770014286041259765625,1.5861960784313726691152623970992863178253173828125,-0.06023529411764716456900714547373354434967041015625,0.06023529411764716456900714547373354434967041015625,0.26101960784313771313236429705284535884857177734375,-0.461803921568627373517301748506724834442138671875,-0.5822745098039217026553160394541919231414794921875,-3.9709625528642842340332208550535142421722412109375,
1,20,0.26101960784313771313236429705284535884857177734375,0.26101960784313771313236429705284535884857177734375,0.5822745098039217026553160394541919231414794921875,0.622431372549019812367987469770014286041259765625,0.22086274509803960341969286673702299594879150390625,-0.02007843137254905485633571515791118144989013671875,0.74290196078431325332758206059224903583526611328125,0.301176470588234934666616027243435382843017578125,-0.7429019607843141415060017607174813747406005859375,-0.22086274509803871524127316661179065704345703125,-2.15520465051903187259085825644433498382568359375,
